DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI,TransDSIwoSSN,TransDSIwoCT,RF,XGBoost,SVM,KNN,LR
Q9UGI0,Q9Y508,0,3.3744,2.28,0.6150380969047546,0.6251475811004639,0.572169840335846,0.3494892621752093,0.4552893936634063,0.4402384712624699,0.2161019655857887,0.33604807782938134
Q5VV17,Q14315,0,1.36,1.36,0.0372284390032291,0.0386040434241294,0.6019852757453918,0.3976920495433819,0.4996097683906555,0.3347772686089626,0.4190488941741712,0.002626686111355735
Q5VV17,P21333,0,6.0532,4.09,0.0210818257182836,0.0515816546976566,0.7154157757759094,0.4075019703137226,0.5089762210845947,0.3463458207604672,0.4321879525255706,0.0025950688607061178
Q5VV17,Q92985,0,17.3416,17.3416,0.8905197381973267,0.5808374881744385,0.5989711880683899,0.5271478616755276,0.5067024827003479,0.5,0.6124391890552378,0.2006378868324019
Q5VV17,O14965,0,1.48,1.0,0.6941759586334229,0.3049876689910888,0.6715149879455566,0.4623586586984225,0.4893961250782013,0.3845085347379598,0.4066013942001498,0.2912008294887428
Q9BXU7,Q9BXU7,0,8.5172,4.28,0.0166049227118492,0.0163821820169687,0.3873017430305481,0.5150346968975115,0.4605084061622619,0.1402569649214741,0.3942567559254143,0.000504705027211529
Q92560,O75179,0,2.7813,2.19,0.8404778838157654,0.7555956244468689,0.5002762675285339,0.4435888481080321,0.4987169206142425,0.5259563825920555,0.540528845853048,0.04393430041387532
Q92560,Q9NQV6,0,75.655188,18.9612,0.3806870281696319,0.1776890307664871,0.5784661173820496,0.5540628756753769,0.5140596628189087,0.3155852442989419,0.4011677349939084,0.004777686087710325
Q92560,A6NK58,0,2.4288,1.32,0.0099448896944522,0.0891622230410575,0.4174274206161499,0.3466799248342855,0.5118796229362488,0.3586798575404823,0.53108970581245,0.12555233313093409
Q92560,Q5T200,0,3.35,3.35,0.017186926677823,0.0006944643100723,0.4048846662044525,0.3212163305016643,0.4578512609004974,0.322228161751579,0.0725103703035709,4.0569757570089514e-08
Q9UHP3,P04406,0,2.4288,1.32,0.0192251130938529,0.170645385980606,0.2634373009204864,0.4330567236076204,0.4806451797485351,0.4117521625624203,0.509723173095715,0.39677268788748954
Q9Y2K6,P15374,0,1.9536,1.32,0.639538049697876,0.2249797582626342,0.3561454713344574,0.3751485584142613,0.4863953590393066,0.3984234518233732,0.4599861792107967,0.527234116373567
Q9Y2K6,P55201,0,6.3344,4.28,0.8542056679725647,0.9840637445449828,0.5462942719459534,0.5480076773973696,0.5030043125152588,0.6662662771218619,0.5478894390679322,0.9700366640902525
Q9Y2K6,Q96RY5,0,3.3744,2.28,0.2319793701171875,0.2480342835187912,0.8592976331710815,0.5013427112137926,0.5356782078742981,0.3835225880828752,0.3114452869835736,0.975429466257323
Q9Y2K6,P59942,0,1.5576,1.32,0.0252721961587667,0.35869100689888,0.4031635224819183,0.3609385577462322,0.4614038467407226,0.5,0.4456519849700472,0.511444965911548
Q9Y2K6,O00231,0,2.904,1.32,0.0165321305394172,0.2060819417238235,0.4248381555080414,0.4215128049711202,0.49469193816185,0.5986781824144242,0.4681949055408169,0.1516822904141621
Q13107,P19438,0,63.487355,3.13,0.3770356178283691,0.2832078039646148,0.6167541742324829,0.5386594028785805,0.5032956600189209,0.4080930798949747,0.5386123400336975,0.030306042125403138
Q13107,Q92556,0,3.6696,1.32,0.9396159052848816,0.1141130328178405,0.4916905760765075,0.5439325168208518,0.4988621175289154,0.3227145771759099,0.6081793666309632,0.1444645866455048
Q86T82,Q5UIP0,0,4.3776,2.28,0.6221958994865417,0.5518321394920349,0.2375038117170334,0.4762928518164288,0.5356782078742981,0.5376290982784719,0.7742194660562434,0.7438755524254603
Q86T82,Q96EB6,0,24.529536,12.3264,0.976776659488678,0.760263979434967,0.5000250339508057,0.5391286299564588,0.4985046088695526,0.5232607972630352,0.5455948147307015,0.8769030495057186
Q9Y5T5,Q86UY6,0,6.6665,3.35,0.0086197890341281,0.4126828014850616,0.8145990967750549,0.3492143545687361,0.4552893936634063,0.4378744456763571,0.566354364631102,0.21101936127368212
Q9Y5T5,Q96JN8,0,2.28,2.28,0.0972075834870338,0.3745105564594269,0.5660220980644226,0.4590683498970903,0.5082753300666809,0.419393178584167,0.6121155106506202,0.19146340754142954
Q70EK8,Q13867,0,1.32,1.32,0.3968443870544433,0.3081132471561432,0.3553446233272552,0.4869322709318323,0.5237142443656921,0.4880979956605513,0.6147645405454998,0.5713791120838129
Q96BN8,Q9UDY8,0,14.054568,1.32,0.4294605851173401,0.1866806596517563,0.6082366108894348,0.481714841317338,0.5083377957344055,0.3354662903147684,0.7522343267496691,0.07874625227039662
P54578,Q12769,0,3.9864,1.32,0.9178161025047302,0.8521225452423096,0.439397782087326,0.5826769868145328,0.5012930035591125,0.5843552907281373,0.542856070910917,0.6930664428518105
P54578,P12268,0,2.8776,1.32,0.0934820398688316,0.1313132643699646,0.5336717963218689,0.4808864201971358,0.4676146209239959,0.3693799892684619,0.2366848638640038,0.4087576407342753
P54578,P62701,0,4.9704,2.28,0.0059623457491397,0.1777548342943191,0.7076674103736877,0.4105246542361949,0.4673251509666443,0.5156049466501822,0.4190707950455374,0.19223630644723355
P54578,Q15645,0,2.6268,1.32,0.4147878587245941,0.2584740817546844,0.6056643128395081,0.5021007039494256,0.5099693536758423,0.3514622308706694,0.3773250337415592,0.07033048630163426
P54578,Q9BVJ6,0,1.5576,1.32,0.0306654032319784,0.0082998713478446,0.714138925075531,0.3259150284034172,0.4954107999801636,0.1790972094189959,0.4568956080120035,0.005099596773917668
P54578,Q92905,0,4.9704,2.28,0.6534984707832336,0.2432347983121872,0.600368857383728,0.51110266338117,0.481416255235672,0.4513095038904539,0.3555025788124434,0.37609037725322175
P54578,O00479,0,1.5576,1.32,0.0359227322041988,0.0695494711399078,0.6453445553779602,0.3238796994107201,0.4552893936634063,0.2919062393981672,0.4641196165712418,0.1351390289419104
P54578,P07948,0,4.9704,2.28,0.7809712886810303,0.06755181401968,0.5724212527275085,0.4060657288207755,0.5144398212432861,0.3320862907033688,0.4393359745683822,0.6191525561711259
O94966,P49327,0,6.164,3.35,0.3878815770149231,0.5242962837219238,0.4990058541297912,0.5384305105150532,0.5333828926086426,0.5186667833350197,0.5331472452177654,0.3082975601368054
O94966,Q13107,0,7.5256,4.09,0.4353362917900085,0.6188066601753235,0.4661949872970581,0.5702738700156719,0.5063967108726501,0.6080655687531226,0.6194377147037878,0.5878718481696865
O94966,P13473,0,5.016,2.28,0.2967211306095123,0.6992499232292175,0.4884165525436401,0.5437629942860847,0.5237142443656921,0.4637049754895201,0.4466040535189349,0.43192569732793057
O94966,Q9BUN8,0,3.02,1.0,0.0474603846669197,0.2246639281511306,0.8426980376243591,0.4214769292237484,0.4614038467407226,0.3913269640710648,0.4049731108547493,0.4717892358304297
Q9H0E7,P48431,0,32.746176,11.7792,0.9618646502494812,0.9142218232154846,0.5945538878440857,0.5166584091515621,0.5095800757408142,0.6332551998073004,0.6126573378549687,0.8997867949298908
Q9H0E7,P62195,0,3.6696,1.32,0.2196055352687835,0.6851167678833008,0.4629689157009125,0.3888153127750208,0.4863953590393066,0.5518159283019112,0.6056140098037492,0.7232583899077298
Q9H0E7,P61964,0,7.565184,3.8016,0.356371521949768,0.5477257966995239,0.5859901905059814,0.4106860495941785,0.4552893936634063,0.4833225679814487,0.6035448413172507,0.7495234634091623
Q9H0E7,O95997,0,2.6268,1.32,0.8933057188987732,0.7642722725868225,0.4920688569545746,0.46789529897504,0.5159202218055725,0.6757521846667429,0.653450341028405,0.9423800932609581
Q9H0E7,P62191,0,9.313,3.35,0.1798355281352996,0.1498527377843856,0.4403180778026581,0.4270242956069752,0.4609238803386688,0.4901766738634034,0.6028125411134444,0.5708719369536726
P46736,O96015,0,1.32,1.32,0.1680630296468734,0.3434710204601288,0.4826085269451141,0.3676834764486451,0.4552893936634063,0.4077486186187522,0.4070954111542579,0.5900611967027213
P46736,O75150,0,5.016,2.28,0.0265725832432508,0.0238237958401441,0.3932021558284759,0.3249722312333865,0.4584275484085083,0.3371190012823979,0.3864895993177119,0.020627575086236447
P54252,Q14CB8,0,2.6797,1.0,0.7914223074913025,0.3829376101493835,0.515343189239502,0.4591746760461889,0.505323588848114,0.5,0.5441188149505115,0.5095269799439962
P54252,Q9BUB5,0,1.58,1.0,0.5536128282546997,0.0696337670087814,0.7658740878105164,0.389501127312701,0.4691158831119537,0.2546784147181636,0.4620875378955118,0.2627184360239856
P54252,Q9P2J5,0,3.02,1.0,0.5290054082870483,0.1981135159730911,0.4852632582187652,0.362439732238135,0.5002310276031494,0.4930198827732524,0.47126391800685,0.12008311516368149
P54252,P11182,0,3.03,1.0,0.0541720688343048,0.3551712036132812,0.5531352758407593,0.4857740131446155,0.4712869524955749,0.5191577451800131,0.4542161823096849,0.09299227506733805
P54252,Q02978,0,2.18,1.0,0.1050245910882949,0.2186737358570099,0.4955887198448181,0.455436467957763,0.4863953590393066,0.4279145821170574,0.3813817914186835,0.5930408661906447
Q4G0A6,O43164,0,1.84,1.0,0.1489996314048767,0.0646052360534668,0.5136188268661499,0.506034347333435,0.5107219219207764,0.2793754084647456,0.5382056582795055,0.0006184358017037686
Q9UPU5,Q9NZN8,0,2.28,2.28,0.8863459825515747,0.7767876982688904,0.4395338892936706,0.5140496066479886,0.5020309090614319,0.6147567929654711,0.6515290188208445,0.10174922214426049
P40818,O75791,0,7.5538,1.0,0.1642935425043106,0.4877398312091827,0.5254573225975037,0.3876246811043908,0.498763233423233,0.4482856842578592,0.0,0.8554988221240384
P40818,Q69YN4,0,8.1391,4.09,0.9106959700584412,0.8983110189437866,0.8412342667579651,0.6149893980377429,0.5356782078742981,0.6681993771728721,0.9263425751129258,0.4076620629526637
P40818,O43633,0,7.062,1.32,0.0611866377294063,0.1769751608371734,0.5488789081573486,0.2717139366439923,0.4552893936634063,0.2786304521824208,0.0674714735139232,0.5490319784553871
P40818,P42765,0,2.5344,1.32,0.1096391007304191,0.2582121789455414,0.4193379282951355,0.3910122122255386,0.481416255235672,0.4013489943423348,0.3118752483144027,0.7151029164879014
P40818,P13164,0,4.5372,2.28,0.0320159792900085,0.341928094625473,0.4252898693084717,0.2813004683717427,0.4590020775794983,0.3046852053361344,0.0562629094288585,0.7217240089418583
P40818,P42858,0,12.3927,4.09,0.997611165046692,0.9713037014007568,0.2961726784706116,0.5813886536459938,0.5112815499305725,0.4847912124645757,0.6084769593232817,0.9942181965799032
P40818,P04150,0,19.830528,6.566399999999999,0.4661642909049988,0.5513775944709778,0.6331652998924255,0.5775676697597271,0.5085307955741882,0.5450075218727015,0.4665404799794541,0.23383823741739582
Q8N5J2,Q15038,0,2.2,1.0,0.0093542588874697,0.3836205005645752,0.3897920548915863,0.3517010395745342,0.4977506697177887,0.5,0.5431388713814868,0.3550373699660001
Q9NQC7,Q96CV9,0,77.81175072,5.596800000000001,0.993054211139679,0.034690648317337,0.9484529495239258,0.3477533637741546,0.457593560218811,0.3729725620242052,0.4768767782809958,0.031519340948891306
Q9NQC7,Q04637,0,3.6696,1.32,0.8176009058952332,0.0696566849946975,0.5381847620010376,0.3935195540200465,0.4578512609004974,0.4516454065093653,0.5395995519132405,0.0009584025590979798
Q9NQC7,Q8WVX9,0,2.5344,1.32,0.0143914436921477,0.1510744541883468,0.9063839316368104,0.4675694222302289,0.5062840580940247,0.3824600532890986,0.7703786184451417,0.06833630465744107
Q96JH7,Q9HD20,0,1.92,1.0,0.7269977927207947,0.2480456084012985,0.6078705191612244,0.5371169175588937,0.5097139477729797,0.5366582821410819,0.5347474602476167,0.043626842031165985
Q01804,P05452,0,1.36,1.36,0.4156450033187866,0.2156684696674347,0.6258594393730164,0.33966188005625,0.4645255804061889,0.5121671686833236,0.3618990819141729,0.3913666937632369
Q96RU2,Q12792,0,1.32,1.32,0.0076860217377543,0.2875514626502991,0.5132206082344055,0.4165045003539242,0.519183874130249,0.4696348829923213,0.4398563850957025,0.12119415219876122
Q96RU2,Q8TCT7,0,1.5576,1.32,0.9856693744659424,0.8804060220718384,0.5042564272880554,0.5126374283842722,0.5020309090614319,0.5649334996462584,0.5518131631357068,0.47485165860222744
Q96RU2,Q86SX3,0,1.5576,1.32,0.0035127296578139,0.1039152890443801,0.5101179480552673,0.4751117999556397,0.5002572536468506,0.3170973536973319,0.4639666956408601,0.40475745267345736
Q96RU2,P14555,0,1.9536,1.32,0.0091098137199878,0.0891245678067207,0.4590847790241241,0.295855736716649,0.465899646282196,0.3316288625293282,0.3322278779950945,0.021968451139304138
Q96DC9,O95863,0,1.9536,1.32,0.9820051193237304,0.7492691874504089,0.673766553401947,0.6767412835810327,0.523906946182251,0.6005454368826268,0.642585485408842,0.44067507882413937
Q93009,Q5STR5,0,1.36,1.36,0.0946442559361457,0.1234257146716117,0.4146709740161896,0.2711121643226218,0.455862432718277,0.4873305179232924,0.4918675684666863,0.2632851083062975
Q93009,P13693,0,1.99,1.0,0.6940156817436218,0.4136516451835632,0.4450225234031677,0.3014455591420409,0.4917546212673187,0.5238666107269485,0.5970831480500474,0.706762223981124
Q93009,Q9UPN3,0,7.8752,4.28,0.083670862019062,0.0185437481850385,0.5632087588310242,0.5546404480674066,0.4646848440170288,0.3155186559009904,0.4508328852162686,0.27654380028972936
Q93009,P35613,0,1.9536,1.32,0.1667192280292511,0.8789461255073547,0.5553390383720398,0.4518057622927413,0.4899477958679199,0.6265162232104967,0.5351011935072321,0.793517316132047
Q93009,P17181,0,4.5372,2.28,0.9733248353004456,0.8583279252052307,0.522964358329773,0.557346989907187,0.501765787601471,0.4883786747099628,0.47081709070882,0.6103076056730785
Q93009,O60356,0,13.953456,1.32,0.3292270302772522,0.123386301100254,0.73422771692276,0.2606711004151112,0.5084975361824036,0.4424855311068226,0.5579644953199024,0.14889115420181778
Q93009,P36873,0,13.953456,1.32,0.0546195395290851,0.1275544017553329,0.6032699346542358,0.4333368123588029,0.4896134436130523,0.4078084020747824,0.4516535104499513,0.16053317416262458
Q93009,P63027,0,2.78,1.0,0.4436618387699127,0.3407574594020843,0.6242423057556152,0.2704779140551921,0.4603503942489624,0.5633870253898202,0.5514033323510151,0.5034409323073068
Q93009,P78347,0,3.6696,1.32,0.0887978971004486,0.6051009893417358,0.2939866483211517,0.4840934637103661,0.4985569715499878,0.4869723345233581,0.5420298533105008,0.655221381895694
Q93009,Q16543,0,3.6432,1.32,0.813543438911438,0.2223452031612396,0.7269999980926514,0.3412209578380071,0.4615832865238189,0.4128337726453467,0.4548831504376011,0.19883452186326356
Q93009,Q969Q1,0,35.753136,17.966399999999997,0.0512222461402416,0.068303570151329,0.4601405560970306,0.2980702952320303,0.4595783352851867,0.4221557694368029,0.4536843915463616,0.31961396290391514
Q93009,P41002,0,4.5372,2.28,0.9198151230812072,0.3005582690238952,0.7805943489074707,0.5065688507522038,0.4616485238075256,0.3933014074036123,0.6132415385431539,0.09903336153351194
Q93009,P15923,0,53.39765376,10.4016,0.9309309124946594,0.5747227072715759,0.7337257862091064,0.5066971517962304,0.4837379455566406,0.6820131356079027,0.5400405917454689,0.5663731914008834
Q93009,O00308,0,26.874816,9.6672,0.8625348806381226,0.286977082490921,0.550230860710144,0.5640777914360764,0.5012930035591125,0.4312156763593636,0.6183332222905604,0.1701753647666617
Q93009,Q8IY57,0,44.475552,15.9984,0.0729708969593048,0.0756082534790039,0.4519522488117218,0.3570908054602512,0.4645255804061889,0.4535531856730139,0.6161721107082844,0.06354356159785962
Q93009,Q9NX47,0,13.067136,6.566399999999999,0.3078342080116272,0.3673750162124634,0.7104780673980713,0.4401309498439356,0.5035542845726013,0.4593743446271165,0.459128770215631,0.5375799040322711
Q93009,Q9H6Z9,0,2.2,1.0,0.0139849605038762,0.2676641345024109,0.5204744338989258,0.3545129057170608,0.4733276665210724,0.4851052482297248,0.4640194120106907,0.5102781049362125
Q93009,Q9Y3C5,0,5.352336,1.32,0.5698176622390747,0.430002212524414,0.4865927100181579,0.2996680403405096,0.455862432718277,0.5937536751807131,0.5466668266706936,0.7566490972394299
Q93009,Q86SQ0,0,67.115536,33.7264,0.8706824779510498,0.8876404762268066,0.60651034116745,0.4903460914819947,0.5356782078742981,0.748422759004046,0.5402045237853093,0.9329505103614879
Q93009,P33778,0,37.804688,17.3416,0.9968185424804688,0.7738447785377502,0.7188190221786499,0.6477707690916387,0.5331279039382935,0.6339830358206757,0.6869152032902258,0.7268158520923911
Q93009,Q8NBN3,0,3.35,3.35,0.9663790464401244,0.5640137195587158,0.4153364598751068,0.4700520186884893,0.523906946182251,0.4466342198608003,0.6122863742542449,0.8264301219288701
Q93009,Q92731,0,47.1586368,5.596800000000001,0.6073213815689087,0.6633207201957703,0.6090899705886841,0.5789158663687517,0.523906946182251,0.527505825416237,0.3893386398386521,0.10092594615913475
Q93009,Q9Y6K1,0,91.638495,4.09,0.2435009032487869,0.0897620245814323,0.5360364317893982,0.4207547350867556,0.4624487161636352,0.3962008867999615,0.385205763113338,0.43318279782610664
Q53GS9,O43159,0,2.1488,1.36,0.0044648391194641,0.412725418806076,0.3740692734718323,0.4268797228768538,0.5020309090614319,0.3451316050758524,0.460712499080089,0.13421516458939278
Q53GS9,Q04771,0,17.69424056,4.2568,0.9226323962211608,0.885603129863739,0.6479496359825134,0.5847958215349666,0.5099693536758423,0.6482809911116519,0.7565960838933352,0.8196746567812425
Q53GS9,O60885,0,6.0532,4.09,0.0606605745851993,0.0967596024274826,0.6101745963096619,0.4158451774870717,0.4896029233932495,0.1862447204502359,0.464673571660516,0.05147651870655507
Q7L8S5,Q8N1B4,0,1.32,1.32,0.0019836879801005,0.0529334992170333,0.84210604429245,0.3830049373554749,0.4985595941543579,0.2538113369587531,0.6914196397705941,0.04378140119980958
Q7L8S5,P37198,0,1.99,1.0,0.3916381895542145,0.5109123587608337,0.6523144245147705,0.5399172375908402,0.4852740168571472,0.4145967313074728,0.6864554893147267,0.5017415788125849
Q9P275,P60006,0,1.18,1.0,0.0057592657394707,0.1877584457397461,0.8565188646316528,0.2838317944027315,0.4993694722652435,0.3443377744662054,0.3458572870146588,0.7040154873329535
Q9P275,P54652,0,2.5344,1.32,0.0136800622567534,0.5570605993270874,0.5980702638626099,0.3807014996826385,0.5020309090614319,0.571545722513969,0.5169881237866906,0.3528420088142345
Q70EL4,Q8WZ73,0,3.3744,2.28,0.6999443769454956,0.518218457698822,0.6018354892730713,0.4663237678722308,0.4708870649337768,0.5699250914306496,0.3829893911543317,0.9721194175095201
P15374,P12268,0,3.3744,2.28,0.1855135113000869,0.2067276090383529,0.5160898566246033,0.4642686322882609,0.4746567606925964,0.4317286505728727,0.5389583430605008,0.6075064855552018
Q70CQ1,O95071,0,19.19952,9.648,0.5887148976325989,0.5579288601875305,0.5954697728157043,0.4605778939254804,0.5033437609672546,0.6216955049923856,0.4818999935675291,0.9205299099315019
Q70CQ1,Q96S55,0,1.9536,1.32,0.4029640257358551,0.659710168838501,0.5585651397705078,0.4945924728687672,0.5015525221824646,0.5720065508197347,0.391154626867687,0.9669429682000583
Q70CQ1,P42704,0,5.0504,4.28,0.0812788531184196,0.2980558574199676,0.4643950760364532,0.3614852911494715,0.5033437609672546,0.4635365485829395,0.386300861681528,0.9677063038413396
Q8TEY7,P24001,0,3.9864,1.32,0.4140675663948059,0.741257905960083,0.4928776025772095,0.3827945632574047,0.4672998487949371,0.5316899340712605,0.5467668462636248,0.6841364660073552
Q8TEY7,Q13618,0,10.060644,1.32,0.2524152398109436,0.1530754417181015,0.7145661115646362,0.4081778201209195,0.4599347412586212,0.3298716212326061,0.4660833597972691,0.09509814813229843
Q8TEY7,Q9Y4E8,0,2.4288,1.32,0.070895254611969,0.1220579445362091,0.5872141718864441,0.3874106199202772,0.457593560218811,0.3844584578389033,0.5055812284147703,0.07826833397602474
Q8TEY7,O95714,0,14.314752,6.566399999999999,0.1835021823644638,0.1599001884460449,0.6061579585075378,0.5014113395282055,0.4692915081977844,0.3506725144960521,0.5234594684199078,3.2706093774046917e-06
Q96G74,P13807,0,2.4288,1.32,0.8574613928794861,0.6853501200675964,0.3013639450073242,0.5072714328413884,0.5045055747032166,0.4892882378503617,0.4864374033936732,0.9608768919191061
Q96G74,P30876,0,2.4288,1.32,0.443190187215805,0.2564066648483276,0.4285593926906585,0.4174355110461639,0.5093305110931396,0.3833245441755836,0.4431223455767291,0.34271571641319754
O15372,Q9P2A4,0,4.713984,1.32,0.5981429815292358,0.6314653754234314,0.6796497106552124,0.4618546869424951,0.5067024827003479,0.5944369991310979,0.7707736232459619,0.403171407118054
Q9Y4E8,O95777,0,1.96,1.0,0.0206157360225915,0.2789381742477417,0.5537932515144348,0.4295369015012075,0.5084975361824036,0.5072408637739241,0.5044863792061345,0.22254986371901378
Q9Y4E8,Q13228,0,2.2,1.0,0.0058804135769605,0.3172473311424255,0.2028101682662964,0.3963407718256536,0.5020309090614319,0.3748798860696824,0.608110502157111,0.35312292308495113
Q9Y4E8,P35637,0,32.27796,8.892,0.0867482498288154,0.6848828196525574,0.3636654913425445,0.4578014587526153,0.4645255804061889,0.4740835336983166,0.6241582283384293,0.6537693472200682
Q9Y4E8,P00540,0,6.336,2.88,0.8237016201019287,0.3397088348865509,0.5748031139373779,0.4133619776152307,0.4863953590393066,0.3497689584867013,0.5272744128660156,0.5588313884678425
Q9Y4E8,Q9BQ48,0,1.18,1.0,0.0249800886958837,0.4739923179149627,0.3036240041255951,0.3256356046639297,0.5084975361824036,0.4572571793169065,0.4864967700440159,0.45340366599749676
Q9Y4E8,Q13033,0,6.336,2.88,0.3568383753299713,0.5903452038764954,0.5313252806663513,0.4998620281671885,0.5097082257270813,0.3927689918884625,0.519334852224347,0.9176454826323002
Q9Y4E8,Q9HBH9,0,6.336,2.88,0.8453444838523865,0.5394298434257507,0.539476215839386,0.4903827746678739,0.455862432718277,0.4211095641385451,0.4596018754705847,0.6282187598124693
Q9Y4E8,Q9BY43,0,2.2,1.0,0.0927649959921836,0.1259380131959915,0.4755429029464721,0.3200891577588425,0.4645255804061889,0.3645488562861338,0.4811328559672741,0.2562102635847119
Q9Y4E8,P84243,0,9.328,4.24,0.0176114998757839,0.242324411869049,0.4341816306114197,0.4030502792762157,0.4669432938098907,0.4926973671569793,0.4911491722047155,0.2591709674813378
Q504Q3,Q13247,0,1.32,1.32,0.0641272738575935,0.0445964075624942,0.642412006855011,0.3978650033354405,0.4863953590393066,0.2269352657220892,0.3852112282942521,0.012052504630242539
O00487,P10515,0,1.7272,1.36,0.0539488904178142,0.0542907826602458,0.5217475295066833,0.5003192195010125,0.5097107887268066,0.343596401556489,0.4592805062133682,0.0411853965656097
O00487,Q9BRP4,0,3.5768,1.36,0.4686041176319122,0.1033814996480941,0.596320629119873,0.4222351546831238,0.4730971753597259,0.5244426298617214,0.5693747504149248,0.009944131816175159
O00487,Q8TAK6,0,2.6656,1.36,0.9447537064552308,0.879014790058136,0.4955682158470154,0.4556037634450634,0.4815033078193664,0.7380293181673224,0.7083162324802366,0.8573517226050208
Q9UK80,O43896,0,5.626368,3.8016,0.2575957179069519,0.1814098060131073,0.4362763464450836,0.4269108685075913,0.5086296200752258,0.353574784688994,0.3884966037506235,0.09363451133337639
Q9UK80,P36402,0,5.626368,3.8016,0.2149967700242996,0.4446020722389221,0.5338897109031677,0.4485324289283824,0.5084583163261414,0.5,0.553738584672002,0.4894155295173741
Q9UK80,O15084,0,1.5576,1.32,0.0472674444317817,0.2205034345388412,0.5471717715263367,0.4777259641561508,0.4988621175289154,0.3912268149843781,0.4406616526681809,0.30781220584107893
Q70CQ2,Q8N5H7,0,2.28,2.28,0.7206475138664246,0.6729481816291809,0.5782092213630676,0.5710372758858472,0.5086296200752258,0.5294630375552687,0.5815613142694239,0.9696845146370556
O95630,Q7Z7A4,0,5.4372,2.76,0.1294611990451812,0.6599025130271912,0.4591566324234009,0.5023855708393564,0.5159202218055725,0.4067280573660043,0.7594528675633343,0.27458212131374254
Q6GQQ9,Q9UM11,0,2.904,1.32,0.0558232925832271,0.0366064123809337,0.4214230477809906,0.3336584790084208,0.4859172999858856,0.2921380968047429,0.4767571621165392,0.016075212927040856
Q6GQQ9,Q13501,0,13.953456,1.32,0.8040328025817871,0.2153355479240417,0.6213833689689636,0.438696763476218,0.4959827065467834,0.4388155456450667,0.609063204439968,0.11915930165676784
Q6GQQ9,Q9H845,0,1.48,1.0,0.0684429854154586,0.2997461855411529,0.5473648309707642,0.4603202431397162,0.5015525221824646,0.5156208644126236,0.4129000059837468,0.06900101494599464
Q6GQQ9,P20618,0,1.99,1.0,0.0131727941334247,0.112953595817089,0.4642950892448425,0.4610885146953734,0.501765787601471,0.3714184031949009,0.542395230964383,0.39514560219155226
Q6GQQ9,Q9NWT6,0,1.9536,1.32,0.2114093005657196,0.3153087496757507,0.4188668429851532,0.4146246527290722,0.5020309090614319,0.4042810695735151,0.5424979016282765,0.611042181470547
Q14694,O75385,0,4.3143,2.19,0.9669445753097534,0.6473386883735657,0.5686494708061218,0.5191781136181882,0.5035944581031799,0.3902266343594963,0.4493948440661705,0.9742718047010661
Q14694,O00571,0,25.95312,9.648,0.1829083561897277,0.484488695859909,0.6048080325126648,0.4313912835189986,0.5005919337272644,0.5071964118518931,0.6857406617615467,0.24318282203492048
Q14694,Q8WXF1,0,16.9832,9.23,0.4000490605831146,0.5210158824920654,0.3745734989643097,0.4392920764368129,0.498763233423233,0.5264881590177068,0.538862426782832,0.5917053623637074
Q14694,Q8WVV9,0,1.9536,1.32,0.6775420904159546,0.548552393913269,0.6159860491752625,0.5495487950113005,0.5099693536758423,0.5553719679917796,0.619722623753806,0.7879324786835594
Q14694,O95199,0,1.5576,1.32,0.5480988025665283,0.9920856356620787,0.6552754044532776,0.5982831971303546,0.5124428272247314,0.729221951579904,0.6104341393007683,0.9940082364761661
Q14694,Q86SE9,0,8.287488,3.8016,0.9019371271133424,0.1141258627176284,0.7339212894439697,0.4542512434162999,0.4552893936634063,0.3718928990685624,0.6159755176730668,0.03075717036845563
Q14694,O75170,0,4.1952,2.28,0.0247581880539655,0.2501123249530792,0.5085769891738892,0.4680129564673866,0.5333797335624695,0.4454967958402108,0.4620359222764686,0.03482832835070532
Q14694,P46531,0,10.117,3.35,0.8614374995231628,0.9975417852401732,0.4628211855888366,0.5921124109335094,0.5065020322799683,0.4497346620670989,0.5352823443494958,0.9973909784138589
Q14694,O94874,0,4.8262,4.09,0.2810412049293518,0.1528125554323196,0.492410808801651,0.4017987895971618,0.5056957602500916,0.2971260982294624,0.6147077741486219,0.04668907508373677
Q14694,Q13501,0,3.6432,1.32,0.7490065097808838,0.3341063857078552,0.6213504076004028,0.4445751432906883,0.4959827065467834,0.5211403197445932,0.5380313202386101,0.17368019469120294
Q14694,Q13310,0,33.5049,9.23,0.2492858320474624,0.4142273664474487,0.582059383392334,0.4715307987686601,0.5045549869537354,0.5241222968081958,0.4556108830664581,0.9708809717955752
Q14694,P06733,0,2.4288,1.32,0.9534619450569152,0.4584308564662933,0.7195680737495422,0.3896797708174075,0.4863953590393066,0.6836212169684661,0.5363371730168991,0.5372696736542394
Q14694,Q8TEQ6,0,13.799808,3.8016,0.2186294645071029,0.120205707848072,0.4491150677204132,0.3930991331267112,0.4624487161636352,0.3201502304886297,0.4317856680612756,0.07786256031441723
Q14694,Q96C12,0,9.23,9.23,0.0508401803672313,0.5851107835769653,0.4012251198291778,0.5378466253239512,0.5097107887268066,0.5723943311379177,0.3971864094223579,0.1439275814732288
P09936,O95235,0,2.5344,1.32,0.5204871892929077,0.2216369658708572,0.4746732413768768,0.4819875883826988,0.5039222240447998,0.5710151426039726,0.541513537491465,0.29509363109248926
